rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr,st_tefflim,st_teffblend,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,hd_name,hip_name,pl_name,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_disc,pl_status,pl_mnum,pl_pelink,pl_edelink,st_plx,st_plxerr,st_plxlim,st_plxblend,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_sp,st_spstr,st_sperr,st_splim,st_spblend
739,Kepler-57,b,Transit,2,5.7293196,0.000018,-0.000018,0,,,,,18.86,,,1,0.195,,,0,,,,,,,,,19h34m33.91s,293.641296,+44d39m25.3s,44.65704,,,,,5145,,0,0,0.83,,0,0,0.73,,0,0,,,Kepler-57 b,1,0,0,0,0,0,5994.02,,,1,2.19,,,0,0.0466,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-57_b/,http://exoplanets.org/detail/Kepler-57_b,,,,,,,,,,,,,,,
740,Kepler-57,c,Transit,2,11.6092567,0.000086,-0.000086,0,,,,,6.95,,,1,0.138,,,0,,,,,,,,,19h34m33.91s,293.641296,+44d39m25.3s,44.65704,,,,,5145,,0,0,0.83,,0,0,0.73,,0,0,,,Kepler-57 c,1,0,0,0,0,0,2208.83,,,1,1.55,,,0,0.0711,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-57_c/,http://exoplanets.org/detail/Kepler-57_c,,,,,,,,,,,,,,,
741,Kepler-58,b,Transit,3,10.2184954,0.00015,-0.00015,0,,,,,1.39,,,1,0.248,,,0,,,,,,,,,19h45m26.07s,296.358643,+39d06m54.7s,39.115192,,,,,6099,200,0,0,0.95,,0,0,1.13,0.53,0,0,,,Kepler-58 b,1,0,0,0,0,0,441.77,,,1,2.78,,,0,0.1832,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-58_b/,http://exoplanets.org/detail/Kepler-58_b,,,,,-8.3,,,4.8,,,,,,,
742,Kepler-58,c,Transit,3,15.5741568,0.00027,-0.00027,0,,,,,2.19,,,1,0.255,,,0,,,,,,,,,19h45m26.07s,296.358643,+39d06m54.7s,39.115192,,,,,6099,200,0,0,0.95,,0,0,1.13,0.53,0,0,,,Kepler-58 c,1,0,0,0,0,0,696.02,,,1,2.86,,,0,0.2126,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-58_c/,http://exoplanets.org/detail/Kepler-58_c,,,,,-8.3,,,4.8,,,,,,,
743,Kepler-58,d,Transit,3,40.101371,0.000612,-0.000612,0,,,,,,,,,0.262,0.125,-0.125,0,,,,,,,,,19h45m26.07s,296.358643,+39d06m54.7s,39.115192,,,,,6099,200,0,0,0.95,,0,0,1.13,0.53,0,0,,,Kepler-58 d,1,0,0,0,0,0,,,,,2.94,1.4,-1.4,0,0.2268,0.0114,-0.0114,0,2014,3,0,http://exoplanet.eu/catalog/kepler-58_d/,http://exoplanets.org/detail/Kepler-58_d,,,,,-8.3,,,4.8,,,,,,,
744,Kepler-59,b,Transit,2,11.8681707,0.00036,-0.00036,0,,,,,2.05,,,1,0.098,,,0,,,,,,,,,19h08m09.48s,287.03949,+46d38m24.5s,46.640129,,,,,6074,,0,0,1.04,,0,0,0.94,,0,0,,,Kepler-59 b,1,0,0,0,0,0,651.52,,,1,1.1,,,0,0.249,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-59_b/,http://exoplanets.org/detail/Kepler-59_b,,,,,,,,,,,,,,,
745,Kepler-59,c,Transit,2,17.9801235,0.0003,-0.0003,0,,,,,1.37,,,1,0.177,,,0,,,,,,,,,19h08m09.48s,287.03949,+46d38m24.5s,46.640129,,,,,6074,,0,0,1.04,,0,0,0.94,,0,0,,,Kepler-59 c,1,0,0,0,0,0,435.41,,,1,1.98,,,0,0.1719,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-59_c/,http://exoplanets.org/detail/Kepler-59_c,,,,,,,,,,,,,,,
746,Kepler-60,b,Transit,3,7.1316185,0.000093,-0.000093,0,,,,,0.25,,,1,0.203,,,0,,,,,,,,,19h15m50.70s,288.961243,+42d15m54.0s,42.265011,,,,,5915,,0,0,1.11,,0,0,1.5,,0,0,,,Kepler-60 b,1,0,0,0,0,0,79.45,,,1,2.28,,,0,0.173,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-60_b/,http://exoplanets.org/detail/Kepler-60_b,,,,,,,,,,,,,,,
747,Kepler-60,c,Transit,3,8.9193459,0.00011,-0.00011,0,,,,,0.56,,,1,0.22,,,0,,,,,,,,,19h15m50.70s,288.961243,+42d15m54.0s,42.265011,,,,,5915,,0,0,1.11,,0,0,1.5,,0,0,,,Kepler-60 c,1,0,0,0,0,0,177.98,,,1,2.47,,,0,0.1836,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-60_c/,http://exoplanets.org/detail/Kepler-60_c,,,,,,,,,,,,,,,
748,Kepler-60,d,Transit,3,11.9016171,0.0002,-0.0002,0,,,,,0.68,,,1,0.227,,,0,,,,,,,,,19h15m50.70s,288.961243,+42d15m54.0s,42.265011,,,,,5915,,0,0,1.11,,0,0,1.5,,0,0,,,Kepler-60 d,1,0,0,0,0,0,216.12,,,1,2.55,,,0,0.1244,,,0,2012,3,0,http://exoplanet.eu/catalog/kepler-60_d/,http://exoplanets.org/detail/Kepler-60_d,,,,,,,,,,,,,,,
749,Kepler-61,b,Transit,1,59.87756,0.0002,-0.0002,0,0.25,,,1,,,,,0.192,0.012,-0.012,0,,,,,89.8,,,-1,19h41m13.08s,295.304504,+42d28m31.0s,42.475288,,,,,4017,68,0,0,0.64,0.04,0,0,0.62,0.02,0,0,,,Kepler-61 b,1,0,0,0,0,0,,,,,2.15,0.13,-0.13,0,0.2019,0.0032,-0.0032,0,2013,3,0,http://exoplanet.eu/catalog/kepler-61_b/,http://exoplanets.org/detail/Kepler-61_b,,,,,1.4,,,3.9,,,5.7,K7 V,,0,0
750,Kepler-62,b,Transit,5,5.714932,0.000009,-0.000009,0,,,,,0.03,,,1,0.117,0.004,-0.004,0,,,,,89.2,0.4,-0.4,0,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,,,0,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,,,Kepler-62 b,1,1,0,0,0,0,9,,,1,1.31,0.04,-0.04,0,0.0963,0.0038,-0.0038,0,2013,3,0,http://exoplanet.eu/catalog/kepler-62_b/,http://exoplanets.org/detail/Kepler-62_b,,,,0,,,,,,,5.2,K2 V,,0,0
751,Kepler-62,c,Transit,5,12.4417,0.0001,-0.0001,0,,,,,0.013,,,1,0.048,0.003,-0.003,0,,,,,89.7,0.2,-0.2,0,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,,,0,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,,,Kepler-62 c,1,1,0,0,0,0,4,,,1,0.54,0.03,-0.03,0,0.1258,0.0038,-0.0038,0,2013,3,0,http://exoplanet.eu/catalog/kepler-62_c/,http://exoplanets.org/detail/Kepler-62_c,,,,0,,,,,,,5.2,K2 V,,0,0
752,Kepler-62,d,Transit,5,18.16406,0.00002,-0.00002,0,,,,,0.044,,,1,0.174,0.006,-0.006,0,,,,,89.7,0.3,-0.3,0,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,,,0,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,,,Kepler-62 d,1,1,0,0,0,0,14,,,1,1.95,0.07,-0.07,0,0.1238,0.0038,-0.0038,0,2013,3,0,http://exoplanet.eu/catalog/kepler-62_d/,http://exoplanets.org/detail/Kepler-62_d,,,,0,,,,,,,5.2,K2 V,,0,0
753,Kepler-62,e,Transit,5,122.3874,0.0008,-0.0008,0,,,,,0.113,,,1,0.144,0.004,-0.004,0,,,,,89.98,0.02,-0.02,0,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,,,0,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,,,Kepler-62 e,1,1,0,0,0,0,36,,,1,1.61,0.05,-0.05,0,0.2883,0.0067,-0.0067,0,2013,3,0,http://exoplanet.eu/catalog/kepler-62_e/,http://exoplanets.org/detail/Kepler-62_e,,,,0,,,,,,,5.2,K2 V,,0,0
754,Kepler-62,f,Transit,5,267.291,0.005,-0.005,0,,,,,0.11,,,1,0.126,0.006,-0.006,0,,,,,89.9,0.03,-0.03,0,18h52m51.06s,283.212738,+45d20m59.5s,45.349865,368,,,0,4925,70,0,0,0.69,0.02,0,0,0.64,0.02,0,0,,,Kepler-62 f,1,1,0,0,0,0,35,,,1,1.41,0.07,-0.07,0,0.3108,0.0083,-0.0083,0,2013,3,0,http://exoplanet.eu/catalog/kepler-62_f/,http://exoplanets.org/detail/Kepler-62_f,,,,0,,,,,,,5.2,K2 V,,0,0
755,Kepler-63,b,Transit,1,9.4341505,0.000001,-0.000001,0,0.45,,,1,0.378,,,1,0.545,0.018,-0.018,0,3,,,1,87.806,0.018,-0.019,0,19h16m54.28s,289.226166,+49d32m53.5s,49.548203,200,15,-15,0,5576,50,0,0,0.98,0.04,0,0,0.9,0.03,0,0,,,Kepler-63 b,1,1,0,0,0,0,120,,,1,6.11,0.2,-0.2,0,0.121,0.0001,-0.0001,0,2013,3,0,http://exoplanet.eu/catalog/kepler-63_b/,http://exoplanets.org/detail/Kepler-63_b,,,,0,,,,,,,,,,,
756,PH1,b,Transit,1,138.317,0.04,-0.027,0,0.0702,0.0029,-0.0039,0,0.531,,,1,0.551,0.015,-0.015,0,,,,,90.05,0.053,-0.053,0,19h52m51.63s,298.215118,+39d57m18.4s,39.955105,1000,,,,6407,150,0,0,1.53,0.09,0,0,1.73,0.04,0,0,,,PH1 b,1,1,0,0,0,1,169,,,1,6.18,0.17,-0.17,0,,,,,2012,3,0,http://exoplanet.eu/catalog/ph1-kepler-64_b/,http://exoplanets.org/detail/PH-1_b,,,,0,1.6,,,5.7,,,3,F,,0,0
757,Kepler-65,b,Transit,3,2.15491,0.000005,-0.000005,0,,,,,,,,,0.127,0.003,-0.003,0,,,,,,,,,19h14m45.29s,288.68869,+41d09m04.2s,41.151173,,,,,6211,66,0,0,1.25,0.06,0,0,1.41,0.03,0,0,,,Kepler-65 b,1,0,0,0,0,0,,,,,1.42,0.03,-0.03,0,0.1282,0.0029,-0.0003,0,2012,3,0,,,,,,,0.1,,,-15,,,,,,,
758,Kepler-65,c,Transit,3,5.859944,0.000003,-0.000003,0,,,,,,,,,0.23,0.005,-0.005,0,,,,,,,,,19h14m45.29s,288.68869,+41d09m04.2s,41.151173,,,,,6211,66,0,0,1.25,0.06,0,0,1.41,0.03,0,0,,,Kepler-65 c,1,0,0,0,0,0,,,,,2.58,0.06,-0.06,0,0.1637,0.0003,-0.0003,0,2012,3,0,,,,,,,0.1,,,-15,,,,,,,
759,Kepler-65,d,Transit,3,8.13123,0.00002,-0.00002,0,,,,,,,,,0.136,0.004,-0.004,0,,,,,,,,,19h14m45.29s,288.68869,+41d09m04.2s,41.151173,,,,,6211,66,0,0,1.25,0.06,0,0,1.41,0.03,0,0,,,Kepler-65 d,1,0,0,0,0,0,,,,,1.52,0.04,-0.04,0,0.1708,0.0008,-0.0013,0,2012,3,0,,,,,,,0.1,,,-15,,,,,,,
760,Kepler-66,b,Transit,1,17.815815,0.000075,-0.000075,0,,,,,,,,,0.25,0.014,-0.014,0,,,,,,,,,19h35m55.58s,293.981567,+46d41m15.9s,46.687748,1107,90,-90,0,5962,79,0,0,1.04,0.04,0,0,0.97,0.04,0,0,,,Kepler-66 b,1,0,0,0,0,0,,,,,2.8,0.16,-0.16,0,,,,,2013,3,0,http://exoplanet.eu/catalog/kepler-66_b/,,,,,0,,,,,,,4,G0 V,,0,0
761,Kepler-67,b,Transit,1,15.7259,0.00011,-0.00011,0,,,,,,,,,0.262,0.014,-0.014,0,,,,,,,,,19h36m36.80s,294.153351,+46d09m59.2s,46.166439,1107,90,-90,0,5331,63,0,0,0.86,0.03,0,0,0.78,0.03,0,0,,,Kepler-67 b,1,0,0,0,0,0,,,,,2.94,0.16,-0.16,0,,,,,2013,3,0,http://exoplanet.eu/catalog/kepler-67_b/,,,,,0,0,,,-12,,,4.9,G9 V,,0,0
762,Kepler-68,b,Transit,3,5.398763,0.000004,-0.000004,0,0,,,0,0.026,0.007,-0.008,0,0.206,0.005,-0.008,0,3.32,0.86,-0.98,0,87.6,0.9,-0.9,0,19h24m07.76s,291.032318,+49d02m25.0s,49.040272,135,10,-10,0,5793,74,0,0,1.08,0.05,0,0,1.24,0.02,0,0,,,Kepler-68 b,1,1,0,0,0,0,8.3,2.2,-2.4,0,2.31,0.06,-0.09,0,0.1441,0.0004,-0.0004,0,2012,3,0,http://exoplanet.eu/catalog/kepler-68_b/,http://exoplanets.org/detail/Kepler-68_b,,,,0,,,,,,,,,,,
763,Kepler-68,c,Transit,3,9.605085,0.000072,-0.000072,0,0,,,0,0.015,0.008,-0.011,0,0.085,0.003,-0.004,0,28,13,-23,0,86.93,0.41,-0.41,0,19h24m07.76s,291.032318,+49d02m25.0s,49.040272,135,10,-10,0,5793,74,0,0,1.08,0.05,0,0,1.24,0.02,0,0,,,Kepler-68 c,1,1,0,0,0,0,4.8,2.5,-3.6,0,0.953,0.037,-0.042,0,0.1288,0.0038,-0.0038,0,2012,3,0,http://exoplanet.eu/catalog/kepler-68_c/,http://exoplanets.org/detail/Kepler-68_c,,,,0,,,,,,,,,,,
764,Kepler-68,d,Radial Velocity,3,580,15,-15,0,,,,,,,,,,,,,,,,,,,,,19h24m07.76s,291.032318,+49d02m25.0s,49.040272,135,10,-10,0,5793,74,0,0,1.08,0.05,0,0,1.24,0.02,0,0,,,Kepler-68 d,0,1,0,0,0,0,,,,,,,,,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-68_d/,http://exoplanets.org/detail/Kepler-68_d,,,,0,,,,,,,,,,,
765,Kepler-69,b,Transit,2,13.722341,0.000035,-0.000036,0,0.16,0.17,-0.001,0,,,,,0.2,0.039,-0.026,0,,,,,89.62,0.26,-0.45,0,19h33m02.62s,293.260925,+44d52m08.0s,44.868896,,,,,5638,168,0,0,0.81,0.09,0,0,0.93,0.18,0,0,,,Kepler-69 b,1,0,0,0,0,0,,,,,2.24,0.44,-0.29,0,,,,,2013,3,0,http://exoplanet.eu/catalog/kepler-69_b/,http://exoplanets.org/detail/Kepler-69_b,,,,,,,,,,,4.4,G4 V,,0,0
766,Kepler-69,c,Transit,2,242.4613,0.0059,-0.0064,0,0.14,0.18,-0.1,0,,,,,0.153,0.03,-0.021,0,,,,,89.85,0.03,-0.08,0,19h33m02.62s,293.260925,+44d52m08.0s,44.868896,,,,,5638,168,0,0,0.81,0.09,0,0,0.93,0.18,0,0,,,Kepler-69 c,1,0,0,0,0,0,,,,,1.71,0.34,-0.23,0,,,,,2013,3,0,http://exoplanet.eu/catalog/kepler-69_c/,http://exoplanets.org/detail/Kepler-69_c,,,,,,,,,,,4.4,G4 V,,0,0
767,KOI-55,b,Orbital Brightness Modulation,2,0.240104,0.000004,-0.000004,0,,,,,0.0014,,,0,0.068,,,0,,,,,65,,,0,19h45m25.47s,296.35611,+41d05m33.9s,41.092754,1180,95,-95,0,27730,270,0,0,0.5,0,0,0,0.2,0.01,0,0,,,KOI-55 b,0,0,0,0,1,0,0.44,,,0,0.759,,,0,,,,,2011,3,0,http://exoplanet.eu/catalog/kepler-70_b/,,,,,0,10.7,,,2.8,,,1,B,,,0
768,KOI-55,c,Orbital Brightness Modulation,2,0.342887,0.000013,-0.000013,0,,,,,0.0021,,,0,0.077,,,0,,,,,65,,,0,19h45m25.47s,296.35611,+41d05m33.9s,41.092754,1180,95,-95,0,27730,270,0,0,0.5,0,0,0,0.2,0.01,0,0,,,KOI-55 c,0,0,0,0,1,0,0.655,,,0,0.867,,,0,,,,,2011,3,0,http://exoplanet.eu/catalog/kepler-70_c/,,,,,0,10.7,,,2.8,,,1,B,,,0
769,KOI-217,b,Transit,1,3.90512,0.00005,-0.00005,0,0,,,0,,,,,1.11,0.02,-0.02,0,,,,,89.8,0.2,-0.4,0,19h39m27.72s,294.865509,+46d17m09.1s,46.285854,800,,,0,5545,,0,,0.95,0.05,0,,0.86,0.02,0,,,,KOI-217 b,1,0,0,0,0,0,,,,,12.442,0.224,-0.224,0,,,,,2010,3,0,,,,,,,,,,,,,,,,,
770,Kepler-74,b,Transit,1,7.340718,0.000001,-0.000001,0,0.287,0.062,-0.062,0,0.68,0.09,-0.09,0,1.32,0.14,-0.14,0,0.37,0.13,-0.13,0,85.55,0.96,-0.96,0,19h32m22.21s,293.092529,+41d21m19.9s,41.355522,1330,170,-170,0,6050,110,0,0,1.4,0.14,0,0,1.51,0.14,0,0,,,Kepler-74 b,1,1,0,0,0,0,216.12,28.6,-28.6,0,14.8,1.57,-1.57,0,0.1125,0.0016,-0.0016,0,2013,3,0,http://exoplanet.eu/catalog/kepler-74_b/,http://exoplanets.org/detail/Kepler-74_b,,,,0,-0.9,,,2.7,,,3.8,F8 V,,0,0
771,Kepler-75,b,Transit,1,8.884924,0.000002,-0.000002,0,0.569,0.01,-0.01,0,9.9,0.5,-0.5,0,1.03,0.06,-0.06,0,11,2,-2,0,89.1,0.6,-1,0,19h24m33.02s,291.137604,+36d34m38.6s,36.577385,1140,250,-160,0,5330,120,0,0,0.88,0.06,0,0,0.88,0.04,0,0,,,Kepler-75 b,1,1,0,0,0,0,3146.4,158.9,-158.9,0,11.55,0.67,-0.67,0,0.078,0.001,-0.001,0,2013,3,0,http://exoplanet.eu/catalog/kepler-75_b/,http://exoplanets.org/detail/Kepler-75_b,,,,0,6,,,2,,,4.8,G8 V,,0,0
772,Kepler-76,b,Orbital Brightness Modulation,1,1.54492875,0.00000027,-0.00000027,0,0,,,0,2,0.26,-0.26,0,1.25,0.08,-0.08,0,,,,,78,0.2,-0.2,0,19h36m46.11s,294.192108,+39d37m08.4s,39.619003,,,,,6409,95,0,0,1.2,0.2,0,0,1.32,0.08,0,0,,,Kepler-76 b,1,1,0,0,1,0,635.63,82.63,-82.63,0,14.01,0.9,-0.9,0,,,,,2013,3,0,http://exoplanet.eu/catalog/kepler-76_b/,,,,,,,,,,,,3,F,,0,0
773,Kepler-77,b,Transit,1,3.57878087,0.00000023,-0.00000023,0,0,,,0,0.43,0.032,-0.032,0,0.96,0.016,-0.016,0,0.603,0.055,-0.055,0,88,0.11,-0.11,0,19h18m25.91s,289.607971,+44d20m43.5s,44.345425,570,70,-70,0,5520,60,0,0,0.95,0.04,0,0,0.99,0.02,0,0,,,Kepler-77 b,1,1,0,0,1,0,136.661,10.17,-10.17,0,10.761,0.179,-0.179,0,0.12224,0.00014,-0.00014,0,2013,3,0,http://exoplanet.eu/catalog/kepler-77_b/,http://exoplanets.org/detail/Kepler-77_b,,,,0,,,,,,,4.5,G5 V,,0,0
774,Kepler-78,b,Transit,1,0.355,0.0004,-0.0004,0,0,,,0,0.006,0.001,-0.001,0,0.105,0.014,-0.008,0,5.57,3.02,-1.31,0,79,9,-14,0,19h34m58.01s,293.741699,+44d26m54.0s,44.44833,,,,,5058,50,0,0,0.76,0.05,0,0,0.74,0.03,0,0,,,Kepler-78 b,1,1,0,0,1,0,1.86,0.38,-0.25,0,1.173,0.159,-0.089,0,,,,,2013,3,0,http://exoplanet.eu/catalog/kepler-78_b/,http://exoplanets.org/detail/Kepler-78_b,,,,,,,,,,,4,G,,0,0
775,Kepler-79,b,Transit,4,13.485,,,0,,,,,,,,,0.231,0.073,-0.073,0,,,,,,,,,20h02m04.11s,300.51712,+44d22m53.7s,44.38158,,,,,6189,100,0,0,1.1,1.63,0,0,1.4,0.25,0,0,,,Kepler-79 b,1,0,0,0,0,0,,,,,2.59,0.82,-0.82,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-79_b/,http://exoplanets.org/detail/Kepler-79_b,,,,,,,,,,,,,,,
776,Kepler-79,c,Transit,4,27.402,,,0,,,,,,,,,0.247,0.079,-0.079,0,,,,,,,,,20h02m04.11s,300.51712,+44d22m53.7s,44.38158,,,,,6189,100,0,0,1.1,1.63,0,0,1.4,0.25,0,0,,,Kepler-79 c,1,0,0,0,0,0,,,,,2.77,0.88,-0.88,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-79_c/,http://exoplanets.org/detail/Kepler-79_c,,,,,,,,,,,,,,,
777,Kepler-79,d,Transit,4,52.09059,0.000073,-0.000073,0,,,,,,,,,0.677,0.121,-0.121,0,,,,,,,,,20h02m04.11s,300.51712,+44d22m53.7s,44.38158,,,,,6189,100,0,0,1.1,1.63,0,0,1.4,0.25,0,0,,,Kepler-79 d,1,0,0,0,0,0,,,,,7.59,1.36,-1.36,0,0.3597,0.0011,-0.0011,0,2014,3,0,http://exoplanet.eu/catalog/kepler-79_d/,http://exoplanets.org/detail/Kepler-79_d,,,,,,,,,,,,,,,
778,Kepler-79,e,Transit,4,81.065298,0.001365,-0.001365,0,,,,,,,,,0.3,0.062,-0.062,0,,,,,,,,,20h02m04.11s,300.51712,+44d22m53.7s,44.38158,,,,,6189,100,0,0,1.1,1.63,0,0,1.4,0.25,0,0,,,Kepler-79 e,1,0,0,0,0,0,,,,,3.36,0.69,-0.69,0,0.1536,0.0089,-0.0089,0,2014,3,0,http://exoplanet.eu/catalog/kepler-79_e/,http://exoplanets.org/detail/Kepler-79_e,,,,,,,,,,,,,,,
779,Kepler-80,b,Transit,4,7.053,,,0,,,,,,,,,0.236,0.01,-0.01,0,,,,,,,,,19h44m27.02s,296.112579,+39d58m43.6s,39.978779,,,,,4613,74,0,0,0.72,0.11,0,0,0.64,0.02,0,0,,,Kepler-80 b,1,0,0,0,0,0,,,,,2.64,0.11,-0.11,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-80_b/,http://exoplanets.org/detail/Kepler-80_b,,,,,-6.2,,,-8.7,,,,,,,
780,Kepler-80,c,Transit,4,9.522,,,0,,,,,,,,,0.249,0.012,-0.012,0,,,,,,,,,19h44m27.02s,296.112579,+39d58m43.6s,39.978779,,,,,4613,74,0,0,0.72,0.11,0,0,0.64,0.02,0,0,,,Kepler-80 c,1,0,0,0,0,0,,,,,2.79,0.13,-0.13,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-80_c/,,,,,,-6.2,,,-8.7,,,,,,,
781,Kepler-80,d,Transit,4,3.072186,0.00001,-0.00001,0,,,,,,,,,0.155,0.018,-0.018,0,,,,,,,,,19h44m27.02s,296.112579,+39d58m43.6s,39.978779,,,,,4613,74,0,0,0.72,0.11,0,0,0.64,0.02,0,0,,,Kepler-80 d,1,0,0,0,0,0,,,,,1.74,0.2,-0.2,0,0.0829,0.0016,-0.0016,0,2014,3,0,http://exoplanet.eu/catalog/kepler-80_d/,http://exoplanets.org/detail/Kepler-80_d,,,,,-6.2,,,-8.7,,,,,,,
782,Kepler-80,e,Transit,4,4.645387,0.000015,-0.000015,0,,,,,,,,,0.146,0.019,-0.019,0,,,,,,,,,19h44m27.02s,296.112579,+39d58m43.6s,39.978779,,,,,4613,74,0,0,0.72,0.11,0,0,0.64,0.02,0,0,,,Kepler-80 e,1,0,0,0,0,0,,,,,1.64,0.21,-0.21,0,0.0829,0.0023,-0.0023,0,2014,3,0,http://exoplanet.eu/catalog/kepler-80_e/,http://exoplanets.org/detail/Kepler-80_e,,,,,-6.2,,,-8.7,,,,,,,
783,Kepler-81,b,Transit,3,5.955,,,0,,,,,,,,,0.216,0.034,-0.034,0,,,,,,,,,19h34m32.87s,293.636963,+42d49m29.9s,42.82497,,,,,4500,116,0,0,0.64,0.38,0,0,0.59,0.03,0,0,,,Kepler-81 b,1,0,0,0,0,0,,,,,2.42,0.38,-0.38,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-81_b/,http://exoplanets.org/detail/Kepler-81_b,,,,,,,,,,,,,,,
784,Kepler-81,c,Transit,3,12.04,,,0,,,,,,,,,0.211,0.033,-0.033,0,,,,,,,,,19h34m32.87s,293.636963,+42d49m29.9s,42.82497,,,,,4500,116,0,0,0.64,0.38,0,0,0.59,0.03,0,0,,,Kepler-81 c,1,0,0,0,0,0,,,,,2.37,0.37,-0.37,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-81_c/,http://exoplanets.org/detail/Kepler-81_c,,,,,,,,,,,,,,,
785,Kepler-81,d,Transit,3,20.837846,0.000181,-0.000181,0,,,,,,,,,0.108,0.024,-0.024,0,,,,,,,,,19h34m32.87s,293.636963,+42d49m29.9s,42.82497,,,,,4500,116,0,0,0.64,0.38,0,0,0.59,0.03,0,0,,,Kepler-81 d,1,0,0,0,0,0,,,,,1.21,0.27,-0.27,0,0.1071,0.0078,-0.0078,0,2014,3,0,http://exoplanet.eu/catalog/kepler-81_d/,http://exoplanets.org/detail/Kepler-81_d,,,,,,,,,,,,,,,
786,Kepler-82,b,Transit,4,26.444,,,0,,,,,,,,,0.357,0.162,-0.162,0,,,,,,,,,19h31m29.61s,292.873383,+42d57m58.1s,42.966137,,,,,5428,100,0,0,0.85,1.66,0,0,0.94,0.14,0,0,,,Kepler-82 b,1,0,0,0,0,0,,,,,4,1.82,-1.82,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-82_b/,http://exoplanets.org/detail/Kepler-82_b,,,,,,,,,,,,,,,
787,Kepler-82,c,Transit,4,51.538,,,0,,,,,,,,,0.477,0.218,-0.218,0,,,,,,,,,19h31m29.61s,292.873383,+42d57m58.1s,42.966137,,,,,5428,100,0,0,0.85,1.66,0,0,0.94,0.14,0,0,,,Kepler-82 c,1,0,0,0,0,0,,,,,5.35,2.44,-2.44,0,,,,,2012,3,0,http://exoplanet.eu/catalog/kepler-82_c/,http://exoplanets.org/detail/Kepler-82_c,,,,,,,,,,,,,,,
788,Kepler-82,d,Transit,4,2.382961,0.000005,-0.000005,0,,,,,,,,,0.158,0.024,-0.024,0,,,,,,,,,19h31m29.61s,292.873383,+42d57m58.1s,42.966137,,,,,5428,100,0,0,0.85,1.66,0,0,0.94,0.14,0,0,,,Kepler-82 d,1,0,0,0,0,0,,,,,1.77,0.27,-0.27,0,0.0844,0.0015,-0.0015,0,2014,3,0,http://exoplanet.eu/catalog/kepler-82_d/,http://exoplanets.org/detail/Kepler-82_d,,,,,,,,,,,,,,,
789,Kepler-82,e,Transit,4,5.902206,0.000012,-0.000012,0,,,,,,,,,0.22,0.033,-0.033,0,,,,,,,,,19h31m29.61s,292.873383,+42d57m58.1s,42.966137,,,,,5428,100,0,0,0.85,1.66,0,0,0.94,0.14,0,0,,,Kepler-82 e,1,0,0,0,0,0,,,,,2.47,0.37,-0.37,0,0.1178,0.0014,-0.0014,0,2014,3,0,http://exoplanet.eu/catalog/kepler-82_e/,http://exoplanets.org/detail/Kepler-82_e,,,,,,,,,,,,,,,
